"Company","Domain","Rank","Primary Website","Primary Domain","Number of Employees","Change in 
Rank","Revenues
($millions)","Revenue 
Change","Profits
($millions)","Profit 
Change","Assets
($millions)","Market Value 
As of 3/31/22 ($m)","MX Lookup Result"
"Costco Wholesale","costco.com.tw","11","https://www.costco.com/","costco.com","288000","1","195929","0.175","5007","0.251","59268","255231","['10 mx0a-001f9d01.pphosted.com.', '10 mx0b-001f9d01.pphosted.com.']"
"Costco Wholesale","costco.com.tr","11","https://www.costco.com/","costco.com","288000","1","195929","0.175","5007","0.251","59268","255231","['10 custmx.cscdns.net.']"
"Costco Wholesale","costco.com.mx","11","https://www.costco.com/","costco.com","288000","1","195929","0.175","5007","0.251","59268","255231","['1 mx0a-001f9d01.pphosted.com.', '1 mx0b-001f9d01.pphosted.com.']"
"Costco Wholesale","costco.com.hk","11","https://www.costco.com/","costco.com","288000","1","195929","0.175","5007","0.251","59268","255231","['10 custmx.cscdns.net.']"
"Costco Wholesale","costco.com.au","11","https://www.costco.com/","costco.com","288000","1","195929","0.175","5007","0.251","59268","255231","['5 mx0b-001f9d01.pphosted.com.', '5 mx0a-001f9d01.pphosted.com.']"
"Costco Wholesale","costco.com","11","https://www.costco.com/","costco.com","288000","1","195929","0.175","5007","0.251","59268","255231","['10 mx0a-001f9d01.pphosted.com.', '10 mx0b-001f9d01.pphosted.com.']"
"Costco Wholesale","costco.co.uk","11","https://www.costco.com/","costco.com","288000","1","195929","0.175","5007","0.251","59268","255231","['1 mx0a-001f9d01.pphosted.com.', '1 mx0b-001f9d01.pphosted.com.']"
"Costco Wholesale","costco.co.jp","11","https://www.costco.com/","costco.com","288000","1","195929","0.175","5007","0.251","59268","255231","['1 mx0a-001f9d01.pphosted.com.', '1 mx0b-001f9d01.pphosted.com.']"
"Costco Wholesale","costco.cn","11","https://www.costco.com/","costco.com","288000","1","195929","0.175","5007","0.251","59268","255231","['10 custmx.cscdns.net.']"
"Costco Wholesale","costco.ca","11","https://www.costco.com/","costco.com","288000","1","195929","0.175","5007","0.251","59268","255231","['5 mx0b-001f9d01.pphosted.com.', '5 mx0a-001f9d01.pphosted.com.']"
"Cigna","cignahealthbenefits.com","12","https://www.cigna.com/","cigna.com","72963","1","174078","0.085","5365","-0.366","154889","76286","['10 mxa-000e5c01.gslb.pphosted.com.', '10 mxb-000e5c01.gslb.pphosted.com.']"
"Cigna","cigna.com","12","https://www.cigna.com/","cigna.com","72963","1","174078","0.085","5365","-0.366","154889","76286","['10 mxb-000e5c01.gslb.pphosted.com.', '10 mxa-000e5c01.gslb.pphosted.com.']"
"AT&T","att.net","13","https://www.att.com/","att.com","202600","-2","168864","-0.017","20081","0","551622","169262","['5 al-ip4-mx-vip2.prodigy.net.', '5 ff-ip4-mx-vip2.prodigy.net.', '5 al-ip4-mx-vip1.prodigy.net.', '5 ff-ip4-mx-vip1.prodigy.net.']"
"AT&T","att.com.tw","13","https://www.att.com/","att.com","202600","-2","168864","-0.017","20081","0","551622","169262","['0 mail.att.com.tw.']"
"AT&T","att.com.tr","13","https://www.att.com/","att.com","202600","-2","168864","-0.017","20081","0","551622","169262","['0 att.com.tr.']"
"AT&T","att.com.mx","13","https://www.att.com/","att.com","202600","-2","168864","-0.017","20081","0","551622","169262","['10 mx0a-00191d01.pphosted.com.', '10 mx0b-00191d01.pphosted.com.']"
"AT&T","att.com.hk","13","https://www.att.com/","att.com","202600","-2","168864","-0.017","20081","0","551622","169262","['100 www.att.com.hk.', '200 angusma.vps360.net.']"
"AT&T","att.com","13","https://www.att.com/","att.com","202600","-2","168864","-0.017","20081","0","551622","169262","['10 mx0b-00191d01.pphosted.com.', '10 mx0a-00191d01.pphosted.com.']"
"AT&T","att.biz","13","https://www.att.com/","att.com","202600","-2","168864","-0.017","20081","0","551622","169262","['110 mx3c45.carrierzone.com.', '100 mx2c45.carrierzone.com.', '120 mx4c45.carrierzone.com.', '10 mx1c45.carrierzone.com.']"
"Microsoft","xbox.com","14","https://www.microsoft.com","microsoft.com","181000","1","168088","0.175","61271","0.384","333779","2311359","['10 xbox-com.mail.protection.outlook.com.']"
"Microsoft","venturelaborist.onmicrosoft.com","14","https://www.microsoft.com","microsoft.com","181000","1","168088","0.175","61271","0.384","333779","2311359","['0 venturelaborist.mail.protection.outlook.com.']"
"Microsoft","skype.com","14","https://www.microsoft.com","microsoft.com","181000","1","168088","0.175","61271","0.384","333779","2311359","['10 skype-com.mail.protection.outlook.com.']"
"Microsoft","outlook.com","14","https://www.microsoft.com","microsoft.com","181000","1","168088","0.175","61271","0.384","333779","2311359","['5 outlook-com.olc.protection.outlook.com.']"
"Microsoft","niulabs.onmicrosoft.com","14","https://www.microsoft.com","microsoft.com","181000","1","168088","0.175","61271","0.384","333779","2311359","['0 niulabs.mail.protection.outlook.com.']"
"Microsoft","msn.com","14","https://www.microsoft.com","microsoft.com","181000","1","168088","0.175","61271","0.384","333779","2311359","['2 msn-com.olc.protection.outlook.com.']"
"Microsoft","microsoftvirtualacademy.com","14","https://www.microsoft.com","microsoft.com","181000","1","168088","0.175","61271","0.384","333779","2311359","['0 presmtp.ex1.secureserver.net.']"
"Microsoft","microsoftpartner.com","14","https://www.microsoft.com","microsoft.com","181000","1","168088","0.175","61271","0.384","333779","2311359","['0 microsoftpartner-com.mail.protection.outlook.com.']"
"Microsoft","microsoftonline.com","14","https://www.microsoft.com","microsoft.com","181000","1","168088","0.175","61271","0.384","333779","2311359","['0 mail.global.frontbridge.com.']"
"Microsoft","microsoft.ro","14","https://www.microsoft.com","microsoft.com","181000","1","168088","0.175","61271","0.384","333779","2311359","['10 mail.microsoft.ro.']"
"Microsoft","microsoft.pl","14","https://www.microsoft.com","microsoft.com","181000","1","168088","0.175","61271","0.384","333779","2311359","['10 microsoft.pl.']"
"Microsoft","microsoft.no","14","https://www.microsoft.com","microsoft.com","181000","1","168088","0.175","61271","0.384","333779","2311359","['10 kunde.mx-gw1.powertech.no.']"
"Microsoft","microsoft.nl","14","https://www.microsoft.com","microsoft.com","181000","1","168088","0.175","61271","0.384","333779","2311359","['10 maila.microsoft.com.']"
"Microsoft","microsoft.it","14","https://www.microsoft.com","microsoft.com","181000","1","168088","0.175","61271","0.384","333779","2311359","['10 maila.microsoft.com.']"
"Microsoft","microsoft.fr","14","https://www.microsoft.com","microsoft.com","181000","1","168088","0.175","61271","0.384","333779","2311359","['5 email.microsoft.fr.']"
"Microsoft","microsoft.cz","14","https://www.microsoft.com","microsoft.com","181000","1","168088","0.175","61271","0.384","333779","2311359","['50 smtp.microsoft.cz.']"
"Microsoft","microsoft.com/en-in","14","https://www.microsoft.com","microsoft.com","181000","1","168088","0.175","61271","0.384","333779","2311359","['no mx server found']"
"Microsoft","microsoft.com.ua","14","https://www.microsoft.com","microsoft.com","181000","1","168088","0.175","61271","0.384","333779","2311359","['0 mx.ukraine.com.ua.']"
"Microsoft","microsoft.com.mx","14","https://www.microsoft.com","microsoft.com","181000","1","168088","0.175","61271","0.384","333779","2311359","['10 apiron.prodigydc.com.']"
"Microsoft","microsoft.com.co","14","https://www.microsoft.com","microsoft.com","181000","1","168088","0.175","61271","0.384","333779","2311359","['10 mail.microsoft.com.co.']"
"Microsoft","microsoft.com.ar","14","https://www.microsoft.com","microsoft.com","181000","1","168088","0.175","61271","0.384","333779","2311359","['2 mailb.tpar.com.ar.', '10 mx1.sdp.com.ar.', '1 maila.tpar.com.ar.']"
"Microsoft","microsoft.com","14","https://www.microsoft.com","microsoft.com","181000","1","168088","0.175","61271","0.384","333779","2311359","['10 microsoft-com.mail.protection.outlook.com.']"
"Microsoft","microsoft.co.uk","14","https://www.microsoft.com","microsoft.com","181000","1","168088","0.175","61271","0.384","333779","2311359","['10 mail.microsoft.co.uk.']"
"Microsoft","live.com","14","https://www.microsoft.com","microsoft.com","181000","1","168088","0.175","61271","0.384","333779","2311359","['2 live-com.olc.protection.outlook.com.']"
"Microsoft","bing.com","14","https://www.microsoft.com","microsoft.com","181000","1","168088","0.175","61271","0.384","333779","2311359","['10 bing-com.mail.protection.outlook.com.']"
"Cardinal Health","cardinalhealth.com/en.html","15","https://www.cardinalhealth.com","cardinalhealth.com","46827","-1","162467","0.062","611","0","44453","15709","['no mx server found']"
"Cardinal Health","cardinalhealth.com","15","https://www.cardinalhealth.com","cardinalhealth.com","46827","-1","162467","0.062","611","0","44453","15709","['10 mx1.hc2781-64.iphmx.com.', '10 mx2.hc2781-64.iphmx.com.']"
"Cardinal Health","cardinalhealth.ca","15","https://www.cardinalhealth.com","cardinalhealth.com","46827","-1","162467","0.062","611","0","44453","15709","['10 mx1.hc2781-64.iphmx.com.', '10 mx2.hc2781-64.iphmx.com.']"
"Chevron","chevron.com.mx","16","https://www.chevron.com/","chevron.com","42595","11","162465","0.716","15625","0","239535","317120","['0 chevron.com.mx.']"
"Chevron","chevron.com","16","https://www.chevron.com/","chevron.com","42595","11","162465","0.716","15625","0","239535","317120","['10 mx2.hc2860-13.iphmx.com.', '10 mx1.hc2860-13.iphmx.com.']"
"Chevron","chevron.co.za","16","https://www.chevron.com/","chevron.com","42595","11","162465","0.716","15625","0","239535","317120","['10 mail.chevron.co.za.']"
"Chevron","chevron.co.uk","16","https://www.chevron.com/","chevron.com","42595","11","162465","0.716","15625","0","239535","317120","['10 chevron-co-uk.mail.protection.outlook.com.']"
"Home Depot","homedepot.com.mx","17","https://www.homedepot.com/","homedepot.com","490600","1","151157","0.144","16433","0.277","71876","309313","['10 mxa-000e6602.gslb.pphosted.com.', '10 mxb-000e6602.gslb.pphosted.com.']"
"Home Depot","homedepot.com.br","17","https://www.homedepot.com/","homedepot.com","490600","1","151157","0.144","16433","0.277","71876","309313","['20 mx.a.locaweb.com.br.', '20 mx.jk.locaweb.com.br.', '10 mx.b.locaweb.com.br.', '10 mx.core.locaweb.com.br.']"
"Home Depot","homedepot.com.au","17","https://www.homedepot.com/","homedepot.com","490600","1","151157","0.144","16433","0.277","71876","309313","['10 park-mx.above.com.']"
"Home Depot","homedepot.com","17","https://www.homedepot.com/","homedepot.com","490600","1","151157","0.144","16433","0.277","71876","309313","['10 mxb-000e6601.gslb.pphosted.com.', '20 mx0b-000e6601.pphosted.com.', '20 mx0a-000e6601.pphosted.com.', '10 mxa-000e6601.gslb.pphosted.com.']"
"Home Depot","homedepot.ca","17","https://www.homedepot.com/","homedepot.com","490600","1","151157","0.144","16433","0.277","71876","309313","['10 mxa-000e6601.gslb.pphosted.com.', '10 mxb-000e6601.gslb.pphosted.com.', '20 mx0b-000e6601.pphosted.com.', '20 mx0a-000e6601.pphosted.com.']"
"Walgreens Boots Alliance","walgreensbootsalliance.com","18","https://www.walgreensbootsalliance.com/","walgreensbootsalliance.com","258500","-2","148579","0.065","2542","4.575","81285","38671","['10 custmx.cscdns.net.']"
"Walgreens Boots Alliance","walgreens.com","18","https://www.walgreensbootsalliance.com/","walgreensbootsalliance.com","258500","-2","148579","0.065","2542","4.575","81285","38671","['10 mx2.hc2985-66.iphmx.com.', '10 mx1.hc2985-66.iphmx.com.']"
"Walgreens Boots Alliance","boots.com","18","https://www.walgreensbootsalliance.com/","walgreensbootsalliance.com","258500","-2","148579","0.065","2542","4.575","81285","38671","['1 mx2.wba.c3s2.iphmx.com.', '1 mx1.wba.c3s2.iphmx.com.']"
"Walgreens Boots Alliance","boots.co.uk","18","https://www.walgreensbootsalliance.com/","walgreensbootsalliance.com","258500","-2","148579","0.065","2542","4.575","81285","38671","['1 mx1.wba.c3s2.iphmx.com.', '1 mx2.wba.c3s2.iphmx.com.']"
"Walgreens Boots Alliance","alliance-healthcare.sk","18","https://www.walgreensbootsalliance.com/","walgreensbootsalliance.com","258500","-2","148579","0.065","2542","4.575","81285","38671","['20 mxb-00320f01.gslb.pphosted.com.', '10 mxa-00320f01.gslb.pphosted.com.']"
"Walgreens Boots Alliance","alliance-healthcare.ru","18","https://www.walgreensbootsalliance.com/","walgreensbootsalliance.com","258500","-2","148579","0.065","2542","4.575","81285","38671","['10 void.blackhole.mx.']"
"Walgreens Boots Alliance","alliance-healthcare.ro","18","https://www.walgreensbootsalliance.com/","walgreensbootsalliance.com","258500","-2","148579","0.065","2542","4.575","81285","38671","['10 mxa-00320f01.gslb.pphosted.com.', '10 mxb-00320f01.gslb.pphosted.com.', '40 mail.alliance-healthcare.ro.', '30 mail2.alliance-healthcare.ro.']"
"Walgreens Boots Alliance","alliance-healthcare.no","18","https://www.walgreensbootsalliance.com/","walgreensbootsalliance.com","258500","-2","148579","0.065","2542","4.575","81285","38671","['10 mxa-00320f01.gslb.pphosted.com.', '10 mxb-00320f01.gslb.pphosted.com.']"
"Walgreens Boots Alliance","alliance-healthcare.nl","18","https://www.walgreensbootsalliance.com/","walgreensbootsalliance.com","258500","-2","148579","0.065","2542","4.575","81285","38671","['10 mxb-00320f01.gslb.pphosted.com.', '10 mxa-00320f01.gslb.pphosted.com.']"
"Walgreens Boots Alliance","alliance-healthcare.it","18","https://www.walgreensbootsalliance.com/","walgreensbootsalliance.com","258500","-2","148579","0.065","2542","4.575","81285","38671","['20 zcs2.alliance-healthcare.it.', '10 zcs.alliance-healthcare.it.']"
"Walgreens Boots Alliance","alliance-healthcare.fr","18","https://www.walgreensbootsalliance.com/","walgreensbootsalliance.com","258500","-2","148579","0.065","2542","4.575","81285","38671","['10 mxb-00320f01.gslb.pphosted.com.', '10 mxa-00320f01.gslb.pphosted.com.']"
"Walgreens Boots Alliance","alliance-healthcare.de","18","https://www.walgreensbootsalliance.com/","walgreensbootsalliance.com","258500","-2","148579","0.065","2542","4.575","81285","38671","['10 mx1.wba.c3s2.iphmx.com.', '20 mx2.wba.c3s2.iphmx.com.']"
"Walgreens Boots Alliance","alliance-healthcare.cz","18","https://www.walgreensbootsalliance.com/","walgreensbootsalliance.com","258500","-2","148579","0.065","2542","4.575","81285","38671","['20 mxb-00320f01.gslb.pphosted.com.', '10 mxa-00320f01.gslb.pphosted.com.']"
"Walgreens Boots Alliance","alliance-healthcare.com.tr","18","https://www.walgreensbootsalliance.com/","walgreensbootsalliance.com","258500","-2","148579","0.065","2542","4.575","81285","38671","['10 mxa-00320f01.gslb.pphosted.com.', '10 mxb-00320f01.gslb.pphosted.com.']"
"Walgreens Boots Alliance","alliance-healthcare.co.uk","18","https://www.walgreensbootsalliance.com/","walgreensbootsalliance.com","258500","-2","148579","0.065","2542","4.575","81285","38671","['10 mx1.wba.c3s2.iphmx.com.', '20 mx2.wba.c3s2.iphmx.com.']"
"Marathon Petroleum","speedway.com","19","https://www.marathonpetroleum.com/","marathonpetroleum.com","17700","13","141032","0.585","9738","0","85373","47758","['10 mx0b-0021fe01.pphosted.com.', '0 mx0a-0021fe01.pphosted.com.']"
"Marathon Petroleum","mpc.com","19","https://www.marathonpetroleum.com/","marathonpetroleum.com","17700","13","141032","0.585","9738","0","85373","47758","['10 mxa-00113601.gslb.pphosted.com.', '10 mxb-00113601.gslb.pphosted.com.']"
"Marathon Petroleum","marathonpipeline.com","19","https://www.marathonpetroleum.com/","marathonpetroleum.com","17700","13","141032","0.585","9738","0","85373","47758","['10 marmx1.mail.eds.net.', '20 marmx2.mail.eds.net.']"
"Marathon Petroleum","marathonpetroleum.com","19","https://www.marathonpetroleum.com/","marathonpetroleum.com","17700","13","141032","0.585","9738","0","85373","47758","['10 mxb-002c4401.gslb.pphosted.com.', '10 mxa-002c4401.gslb.pphosted.com.']"
"Marathon Petroleum","marathonoil.com","19","https://www.marathonpetroleum.com/","marathonpetroleum.com","17700","13","141032","0.585","9738","0","85373","47758","['10 pp1.marathonoil.com.', '10 pp2.marathonoil.com.']"
"Marathon Petroleum","marathonenergy.no","19","https://www.marathonpetroleum.com/","marathonpetroleum.com","17700","13","141032","0.585","9738","0","85373","47758","['10 mx.webhuset.no.']"
"Marathon Petroleum","marathonenergy.it","19","https://www.marathonpetroleum.com/","marathonpetroleum.com","17700","13","141032","0.585","9738","0","85373","47758","['10 mail.register.it.']"
"Marathon Petroleum","marathonenergy.co.uk","19","https://www.marathonpetroleum.com/","marathonpetroleum.com","17700","13","141032","0.585","9738","0","85373","47758","['10 mx0.123-reg.co.uk.', '20 mx1.123-reg.co.uk.']"
"Elevance Health","elevancehealth.org","20","https://www.elevancehealth.com/","elevancehealth.com","98200","3","138639","0.138","6104","0.335","97460","118534","['10 custmx.cscdns.net.']"
"Elevance Health","elevancehealth.net","20","https://www.elevancehealth.com/","elevancehealth.com","98200","3","138639","0.138","6104","0.335","97460","118534","['10 custmx.cscdns.net.']"
"Elevance Health","elevancehealth.info","20","https://www.elevancehealth.com/","elevancehealth.com","98200","3","138639","0.138","6104","0.335","97460","118534","['10 custmx.cscdns.net.']"
"Elevance Health","elevancehealth.com","20","https://www.elevancehealth.com/","elevancehealth.com","98200","3","138639","0.138","6104","0.335","97460","118534","['10 mxa-001bee01.gslb.pphosted.com.', '10 mxb-001bee01.gslb.pphosted.com.']"
"Kroger","krogerstores.com","21","https://www.kroger.com/","kroger.com","420000","-4","137888","0.041","1655","-0.36","49086","41496","['10 park-mx.above.com.']"
"Kroger","kroger.org","21","https://www.kroger.com/","kroger.com","420000","-4","137888","0.041","1655","-0.36","49086","41496","['5 mail.h-email.net.']"
